"United Kingdom",22189,"CREAM HEART CARD HOLDER",2.78643809417528
"United Kingdom",22839,"3 TIER CAKE TIN GREEN AND CREAM",2.77819742430366
"United Kingdom",21756,"BATH BUILDING BLOCK WORD",2.76234111487774
"United Kingdom",21523,"DOORMAT FANCY FONT HOME SWEET HOME",2.74103919846826
"United Kingdom",22966,"GINGERBREAD MAN COOKIE CUTTER",2.74094253327003
Austria,84879,"ASSORTED COLOUR BIRD ORNAMENT",2.73584905660377
"United Kingdom",22376,"AIRLINE BAG VINTAGE JET SET WHITE",2.73381071429594
"United Kingdom",23483,"HANGING  BUTTERFLY T-LIGHT HOLDER",2.72139830508475
"United Kingdom",85183A,"CHARLIE & LOLA WASTEPAPER BIN BLUE",2.71171171171171
"United Kingdom",22375,"AIRLINE BAG VINTAGE JET SET BROWN",2.70916202180473
"United Kingdom",22637,"PIGGY BANK RETROSPOT",2.7037037037037
"United Kingdom",22961,"JAM MAKING SET PRINTED",2.69836320647263
"United Kingdom",22436,"12 COLOURED PARTY BALLOONS",2.69622368581256
"United Kingdom",23131,"had been put aside",2.69230769230769
"United Kingdom",22726,"ALARM CLOCK BAKELIKE GREEN",2.69214999509583
"United Kingdom",84991,"60 TEATIME FAIRY CAKE CASES",2.68553990407548
"United Kingdom",84692,"BOX OF 24 COCKTAIL PARASOLS",2.67793875801893
France,23176,"ABC TREASURE BOOK BOX",2.65876777251185
"United Kingdom",21819,"GLITTER CHRISTMAS STAR",2.65853658536585
"United Kingdom",22865,"HAND WARMER OWL DESIGN",2.65318176118774
"United Kingdom",22733,"3D TRADITIONAL CHRISTMAS STICKERS",2.62961301594516
France,23395,"BELLE JARDINIERE CUSHION COVER",2.62068965517241
"United Kingdom",22593,"CHRISTMAS GINGHAM STAR",2.61727061548802
"United Kingdom",82580,"BATHROOM METAL SIGN",2.61119536366255
"United Kingdom",23099,"FRENCH CARRIAGE LANTERN",2.60840382264142
"United Kingdom",21326,"AGED GLASS SILVER T-LIGHT HOLDER",2.59482344514582
"United Kingdom",48194,"DOORMAT HEARTS",2.59080521124197
"United Kingdom",23498,"CLASSIC BICYCLE CLIPS",2.58333333333333
"United Kingdom",85123A,"WHITE HANGING HEART T-LIGHT HOLDER",2.5813125
"United Kingdom",21871,"SAVE THE PLANET MUG",2.57446808510638
"United Kingdom",21034,"REX CASH+CARRY JUMBO SHOPPER",2.56527777777778
"United Kingdom",35599B,"BLACK CHRISTMAS TREE 120CM",2.5608817075907
"United Kingdom",23442,"12 HANGING EGGS HAND PAINTED",2.54994097759458
"United Kingdom",20986,"BLUE CALCULATOR RULER",2.54321100838702
"United Kingdom",22492,"MINI PAINT SET VINTAGE",2.53825000157212
"United Kingdom",22925,"BLUE GIANT GARDEN THERMOMETER",2.52562957236303
"United Kingdom",23029,"DRAWER KNOB CRACKLE GLAZE GREEN",2.48169946891596
"United Kingdom",10133,"COLOURING PENCILS BROWN TUBE",2.48098213420794
"United Kingdom",22622,"BOX OF VINTAGE ALPHABET BLOCKS",2.47056422907933
"United Kingdom",82582,"AREA PATROLLED METAL SIGN",2.44624354991856
"United Kingdom",22965,"3 TRADITIONAl BISCUIT CUTTERS  SET",2.43898798189906
"United Kingdom",85048,"15CM CHRISTMAS GLASS BALL 20 LIGHTS",2.39852763678007
"United Kingdom",85177,"BASKET OF FLOWERS SEWING KIT",2.3974267384674
France,21212,"PACK OF 72 RETROSPOT CAKE CASES",2.39171032617881
"United Kingdom",20713,"JUMBO BAG OWLS",2.36576536519193
Portugal,20973,"12 PENCIL SMALL TUBE WOODLAND",2.36012861736334
"United Kingdom",22906,"12 MESSAGE CARDS WITH ENVELOPES",2.35961765996879
"United Kingdom",23020,"GLASS  SONGBIRD STORAGE JAR",2.35935545935546
"United Kingdom",21210,"SET OF 72 RETROSPOT PAPER  DOILIES",2.34761904761905
"United Kingdom",46000U,check,2.33333333333333
"United Kingdom",23188,"VINTAGE  2 METRE FOLDING RULER",2.33333333333333
"United Kingdom",23050,"RECYCLED ACAPULCO MAT GREEN",2.25925925925926
Germany,20981,"12 PENCILS TALL TUBE WOODLAND",2.258227152964
"United Kingdom",22222,"CAKE PLATE LOVEBIRD WHITE",2.2571777746764
Sweden,22467,"GUMBALL COAT RACK",2.24324324324324
"United Kingdom",48138,"DOORMAT UNION FLAG",2.2331481939228
"United Kingdom",22236,"CAKE STAND 3 TIER MAGIC GARDEN",2.22071089224441
"United Kingdom",22960,"JAM MAKING SET WITH JARS",2.19770579713741
"United Kingdom",22212,"FOUR HOOK  WHITE LOVEBIRDS",2.19192471159684
"United Kingdom",22983,"CARD BILLBOARD FONT",2.17931010268424
"United Kingdom",84212,"ASSORTED FLOWER COLOUR ""LEIS""",2.17728015402397
"United Kingdom",47590A,"BLUE HAPPY BIRTHDAY BUNTING",2.17178391935205
"United Kingdom",21497,"FANCY FONTS BIRTHDAY WRAP",2.16244861195167
"United Kingdom",22419,"LIPSTICK PEN RED",2.15384615384615
"United Kingdom",20978,"36 PENCILS TUBE SKULLS",2.15099240702116
"United Kingdom",22282,"12 EGG HOUSE PAINTED WOOD",2.14918638847285
France,23319,"BOX OF 6 MINI 50'S CRACKERS",2.1459219858156
"United Kingdom",22823,test,2.14285714285714
"United Kingdom",82486,"3 DRAWER ANTIQUE WHITE WOOD CABINET",2.13721844629986
"United Kingdom",21340,"CLASSIC METAL BIRDCAGE PLANT HOLDER",2.12878615782204
"United Kingdom",35923,"CANDY HEART HANGING DECORATION",2.12579365079365
"United Kingdom",21770,"OPEN CLOSED METAL SIGN",2.12544802867384
"United Kingdom",22824,"3 TIER SWEETHEART GARDEN SHELF",2.11559596435076
"United Kingdom",84949,"SILVER HANGING T-LIGHT HOLDER",2.11111111111111
"United Kingdom",22969,"HOMEMADE JAM SCENTED CANDLES",2.10820499784713
"United Kingdom",22526,"WHEELBARROW FOR CHILDREN",2.08333333333333
"United Kingdom",23227,"FILIGREE HEART BUTTERFLY WHITE",2.08313209885748
"United Kingdom",22469,"HEART OF WICKER SMALL",2.08134956583603
EIRE,22622,"BOX OF VINTAGE ALPHABET BLOCKS",2.06410256410256
"United Kingdom",22171,"3 HOOK PHOTO SHELF ANTIQUE WHITE",2.05930319972758
Germany,22661,"CHARLOTTE BAG DOLLY GIRL DESIGN",2.05309734513274
"United Kingdom",21936,"RED RETROSPOT PICNIC BAG",2.04886597938144
"United Kingdom",21704,"BAG 250g SWIRLY MARBLES",2.04847008238694
"United Kingdom",21991,"BOHEMIAN COLLAGE STATIONERY SET",2.03839939105712
"United Kingdom",22761,"CHEST 7 DRAWER MA CAMPAGNE",2.0369978858351
"United Kingdom",22267,"EASTER DECORATION EGG BUNNY",2.03192735064029
"United Kingdom",11001,"ASSTD DESIGN RACING CAR PEN",2.02502776038737
"United Kingdom",23064,"CINDERELLA CHANDELIER",2.01988017429194
"United Kingdom",22955,"36 FOIL STAR CAKE CASES",2.01362985553039
"United Kingdom",84078A,"SET/4 WHITE RETRO STORAGE CUBES",2.0109126984127
"United Kingdom",22424,"ENAMEL BREAD BIN CREAM",2.00818297558595
"United Kingdom",22939,"APRON APPLE DELIGHT",2.00069730131064
"United Kingdom",23082,"SET 6 PAPER TABLE LANTERN HEARTS",2.0
"United Kingdom",22087,Amazon,2.0
"United Kingdom",22846,"BREAD BIN DINER STYLE RED",1.99502245713029
"United Kingdom",22161,"HEART DECORATION RUSTIC HANGING",1.98147675012775
"United Kingdom",21716,"BOYS VINTAGE TIN SEASIDE BUCKET",1.96435955987032
"United Kingdom",22148,"EASTER CRAFT 4 CHICKS",1.96399896399896
"United Kingdom",21108,"FAIRY CAKE FLANNEL ASSORTED COLOUR",1.96206342072561
"United Kingdom",23051,"RECYCLED ACAPULCO MAT BLUE",1.96041666666667
"United Kingdom",22176,"BLUE OWL SOFT TOY",1.9587250124983
"United Kingdom",21166,"COOK WITH WINE METAL SIGN",1.9552315013292
"United Kingdom",21481,"FAWN BLUE HOT WATER BOTTLE",1.94997729953861
Germany,15036,"ASSORTED COLOURS SILK FAN",1.94754695126996
"United Kingdom",84929,found,1.94117647058824
"United Kingdom",22937,"BAKING MOULD CHOCOLATE CUPCAKES",1.93139002756673
"United Kingdom",22980,"PANTRY SCRUBBING BRUSH",1.91798941798942
Netherlands,84406B,"CREAM CUPID HEARTS COAT HANGER",1.91150442477876
"United Kingdom",84821,"DANISH ROSE DELUXE COASTER",1.90625
"United Kingdom",47599B,"BLUE PARTY BAGS",1.8965493479145
"United Kingdom",84380,"SET OF 3 BUTTERFLY COOKIE CUTTERS",1.88888888888889
"United Kingdom",22349,"DOG BOWL CHASING BALL DESIGN",1.88721413721414
Portugal,20983,"12 PENCILS TALL TUBE RED RETROSPOT",1.88082901554404
Germany,23253,"16 PIECE CUTLERY SET PANTRY DESIGN",1.88022035286235
Spain,22418,"10 COLOUR SPACEBOY PEN",1.85897435897436
"United Kingdom",51014A,"FEATHER PEN,HOT PINK",1.8537077104642
"United Kingdom",23581,"JUMBO BAG PAISLEY PARK",1.83414827761837
"United Kingdom",23187,"FRENCH STYLE STORAGE JAR BONBONS",1.83333333333333
"United Kingdom",20975,"12 PENCILS SMALL TUBE RED RETROSPOT",1.8255173005542
EIRE,22418,"10 COLOUR SPACEBOY PEN",1.82509427139277
"United Kingdom",22933,"BAKING MOULD EASTER EGG MILK CHOC",1.81623873487622
"United Kingdom",21843,"RED RETROSPOT CAKE STAND",1.8149301231493
Germany,22567,"20 DOLLY PEGS RETROSPOT",1.81402155663489
"United Kingdom",84279B,"CHERRY BLOSSOM DECORATIVE FLASK",1.80653561827957
"United Kingdom",22084,"PAPER CHAIN KIT EMPIRE",1.80327265276994
"United Kingdom",22595,"CHRISTMAS GINGHAM HEART",1.80189493433396
"United Kingdom",22853,"CAT BOWL VINTAGE CREAM",1.79857257155821
"United Kingdom",85129B,"BEADED CRYSTAL HEART GREEN SMALL",1.7741935483871
"United Kingdom",23109,"PACK OF SIX LED TEA LIGHTS",1.77380952380952
"United Kingdom",84347,"ROTATING SILVER ANGELS T-LIGHT HLDR",1.77350427350427
"United Kingdom",84944,"michel oops",1.75
"United Kingdom",46000M,"POLYESTER FILLER PAD 45x45cm",1.74107246376812
"United Kingdom",22776,"SWEETHEART 3 TIER CAKE STAND",1.73214285714286
"United Kingdom",22427,"ENAMEL FLOWER JUG CREAM",1.73092979287365
"United Kingdom",85175,"CACTI T-LIGHT CANDLES",1.72702421380238
"United Kingdom",21619,"4 VANILLA BOTANICAL CANDLES",1.72399972126938
"United Kingdom",21534,"DAIRY MAID LARGE MILK JUG",1.7225790513834
"United Kingdom",23328,"SET 6 SCHOOL MILK BOTTLES IN CRATE",1.72222222222222
"United Kingdom",22481,"BLACK TEA TOWEL CLASSIC DESIGN",1.72198691780395
"United Kingdom",22568,"FELTCRAFT CUSHION OWL",1.71688275661214
"United Kingdom",22041,"RECORD FRAME 7"" SINGLE SIZE ",1.71365914786967
"United Kingdom",23078,"ICE CREAM PEN LIP GLOSS",1.70833333333333
"United Kingdom",84884A,"ANT WHITE WIRE HEART SPIRAL",1.70669997901575
"United Kingdom",21830,damaged,1.70422535211268
"United Kingdom",21773,"DECORATIVE ROSE BATHROOM BOTTLE",1.7
"United Kingdom",21143,"ANTIQUE GLASS HEART DECORATION",1.68408670734446
"United Kingdom",22964,"3 PIECE SPACEBOY COOKIE CUTTER SET",1.68048628703863
"United Kingdom",22621,"TRADITIONAL KNITTING NANCY",1.66666666666667
"United Kingdom",21352,"EUCALYPTUS & PINECONE  WREATH",1.66666666666667
"United Kingdom",90178A,"AMBER CHUNKY GLASS+BEAD NECKLACE",1.6438651218063
Switzerland,22077,"6 RIBBONS RUSTIC CHARM",1.62910798122066
"United Kingdom",22636,"CHILDS BREAKFAST SET CIRCUS PARADE",1.62583749081704
"United Kingdom",72800C,"4 PINK DINNER CANDLE SILVER FLOCK",1.625
"United Kingdom",84032B,"CHARLIE + LOLA RED HOT WATER BOTTLE",1.61410711982788
"United Kingdom",21930,"JUMBO STORAGE BAG SKULLS",1.6
"United Kingdom",22963,"JAM JAR WITH BLUE LID",1.6
"United Kingdom",84558A,"3D DOG PICTURE PLAYING CARDS",1.59172069371506
"United Kingdom",22418,"10 COLOUR SPACEBOY PEN",1.58706934066148
"United Kingdom",23085,"ANTIQUE SILVER BAUBLE LAMP",1.58586731202177
"United Kingdom",84827,"ASS DES PHONE SPONGE CRAFT STICKER",1.58485962706893
"United Kingdom",23253,"16 PIECE CUTLERY SET PANTRY DESIGN",1.57977626010381
"United Kingdom",23204,"CHARLOTTE BAG APPLES DESIGN",1.57429648619162
"United Kingdom",21830,"ASSORTED CREEPY CRAWLIES",1.57106823788872
"United Kingdom",22098,"BOUDOIR SQUARE TISSUE BOX",1.56919644120683
"United Kingdom",17003,"BROCADE RING PURSE",1.56899958276284
"United Kingdom",22558,"CLOTHES PEGS RETROSPOT PACK 24",1.56414194673479
"United Kingdom",22067,"CHOC TRUFFLE GOLD TRINKET POT",1.55518864729391
Netherlands,23084,"RABBIT NIGHT LIGHT",1.545
"United Kingdom",35095A,"BLUE VICTORIAN FABRIC OVAL BOX",1.54022988505747
"United Kingdom",23382,"BOX OF 6 CHRISTMAS CAKE DECORATIONS",1.53271043512025
"United Kingdom",22229,"BUNNY WOODEN PAINTED WITH FLOWER",1.53138868609102
EIRE,22580,"ADVENT CALENDAR GINGHAM SACK",1.5303508338632
"United Kingdom",22784,"LANTERN CREAM GAZEBO",1.51265117157974
"United Kingdom",22456,"NATURAL SLATE CHALKBOARD LARGE",1.51028426082774
"United Kingdom",15056BL,"EDWARDIAN PARASOL BLACK",1.50405457295165
"United Kingdom",22169,"FAMILY ALBUM WHITE PICTURE FRAME",1.5026354741053
"United Kingdom",20713,"wrongly coded 23343",1.5
"United Kingdom",22078,"RIBBON REEL LACE DESIGN",1.5
"United Kingdom",23313,"VINTAGE CHRISTMAS BUNTING",1.5
"United Kingdom",23497,"CLASSIC CHROME BICYCLE BELL",1.48138727390181
"United Kingdom",21080,"SET/20 RED RETROSPOT PAPER NAPKINS",1.47730769230769
"United Kingdom",21137,"BLACK RECORD COVER FRAME",1.47645042602978
"United Kingdom",85186C,"BUNNY EGG GARLAND",1.46718265052762
"United Kingdom",23283,"DOORMAT VINTAGE LEAF",1.46529411764706
France,84879,"ASSORTED COLOUR BIRD ORNAMENT",1.46522195333673
"United Kingdom",21705,"BAG 500g SWIRLY MARBLES",1.45423086117297
"United Kingdom",84823,"DANISH ROSE FOLDING CHAIR",1.44898441190364
EIRE,22950,"36 DOILIES VINTAGE CHRISTMAS",1.44488655833274
"United Kingdom",47566,"PARTY BUNTING",1.44343196811837
"United Kingdom",22855,"FINE WICKER HEART",1.44105436319638
"United Kingdom",21260,"FIRST AID TIN",1.43947990543735
"United Kingdom",22914,"BLUE COAT RACK PARIS FASHION",1.43860397401721
"United Kingdom",35819B,"ACRYLIC HANGING JEWEL,BLUE",1.42477502546563
"United Kingdom",79000,"MOROCCAN TEA GLASS",1.42424242424242
"United Kingdom",84581,"DOG TOY WITH PINK CROCHET SKIRT",1.42306707629288
"United Kingdom",84997C,"BLUE 3 PIECE POLKADOT CUTLERY SET",1.41834176938932
"United Kingdom",22566,"FELTCRAFT HAIRBAND PINK AND PURPLE",1.41771159874608
"United Kingdom",84796B,"BLUE SAVANNAH PICNIC HAMPER FOR 2",1.41592617908407
"United Kingdom",22725,"ALARM CLOCK BAKELIKE CHOCOLATE",1.40146804923317
"United Kingdom",21918,"SET 12 KIDS COLOUR  CHALK STICKS",1.4
"United Kingdom",23525,"BUFFALO BILL WALL ART",1.4
Germany,22847,"BREAD BIN DINER STYLE IVORY",1.39273504273504
"United Kingdom",21927,"BLUE/CREAM STRIPE CUSHION COVER",1.39131422960791
"United Kingdom",22950,"36 DOILIES VINTAGE CHRISTMAS",1.38719960923292
"United Kingdom",84929,"ASSTD FRUIT+FLOWERS FRIDGE MAGNETS",1.3862080124989
France,85014A,"BLACK/BLUE POLKADOT UMBRELLA",1.38019677222526
"United Kingdom",22460,"EMBOSSED GLASS TEALIGHT HOLDER",1.37834383753501
Italy,POST,POSTAGE,1.375
"United Kingdom",21841,"BABY MOUSE RED GINGHAM DRESS",1.36153846153846
"United Kingdom",22797,"CHEST OF DRAWERS GINGHAM HEART",1.35952057732369
"United Kingdom",85071A,"BLUE CHARLIE+LOLA PERSONAL DOORSIGN",1.35450488671029
"United Kingdom",23181,"BULL DOG BOTTLE TOP WALL CLOCK",1.35033401268116
France,20983,"12 PENCILS TALL TUBE RED RETROSPOT",1.34748656273725
"United Kingdom",22121,"NOEL WOODEN BLOCK LETTERS",1.34375
"United Kingdom",22207,"FRYING PAN UNION FLAG",1.34237918527369
"United Kingdom",22569,"FELTCRAFT CUSHION BUTTERFLY",1.34004508860867
France,22567,"20 DOLLY PEGS RETROSPOT",1.33005233966096
"United Kingdom",84946,"ANTIQUE SILVER TEA GLASS ETCHED",1.32994547576945
"United Kingdom",21448,"12 DAISY PEGS IN WOOD BOX",1.32532853151015
"United Kingdom",22842,"BISCUIT TIN VINTAGE RED",1.322787422199
"United Kingdom",22465,"HANGING METAL STAR LANTERN",1.3144215210356
"United Kingdom",85066,"CREAM SWEETHEART MINI CHEST",1.30248261392445
"United Kingdom",20982,"12 PENCILS TALL TUBE SKULLS",1.30136799752435
"United Kingdom",84559a,"3D SHEET OF DOG STICKERS",1.30115800865801
"United Kingdom",22366,"DOORMAT AIRMAIL",1.29502995609068
"United Kingdom",23058,"CHRISTMAS HANGING SNOWFLAKE",1.29166666666667
"United Kingdom",85053,"FRENCH ENAMEL CANDLEHOLDER",1.28835731961898
"United Kingdom",23356,"LOVE HOT WATER BOTTLE",1.28571428571429
"United Kingdom",84992,"72 SWEETHEART FAIRY CAKE CASES",1.27888225910198
"United Kingdom",85034B,"3 WHITE CHOC MORRIS BOXED CANDLES",1.27808349167371
Belgium,23204,"CHARLOTTE BAG APPLES DESIGN",1.27687647317494
"United Kingdom",22949,"36 DOILIES DOLLY GIRL",1.26846602158316
"United Kingdom",84279P,"CHERRY BLOSSOM  DECORATIVE FLASK",1.26763811284423
"United Kingdom",23344,"JUMBO BAG 50'S CHRISTMAS",1.2659972522202
"United Kingdom",22158,"3 HEARTS HANGING DECORATION RUSTIC",1.26433329523633
"United Kingdom",23186,"FRENCH STYLE STORAGE JAR CAFE",1.26182432432432
"United Kingdom",22294,"HEART FILIGREE DOVE  SMALL",1.25826484018265
"United Kingdom",23234,"BISCUIT TIN VINTAGE CHRISTMAS",1.25730324490658
"United Kingdom",22588,"CARD HOLDER GINGHAM HEART",1.25365026443952
"United Kingdom",75049L,"LARGE CIRCULAR MIRROR MOBILE",1.2514880952381
"United Kingdom",21650,"ASSORTED TUTTI FRUTTI BRACELET",1.24630669587228
"United Kingdom",DOT,"DOTCOM POSTAGE",1.23879045598793
"United Kingdom",21484,"CHICK GREY HOT WATER BOTTLE",1.2339999989082
"United Kingdom",21615,"4 LAVENDER BOTANICAL DINNER CANDLES",1.23311948237258
EIRE,20984,"12 PENCILS TALL TUBE POSY",1.23155278447195
"United Kingdom",22113,"GREY HEART HOT WATER BOTTLE",1.22773198614227
"United Kingdom",20974,"12 PENCILS SMALL TUBE SKULL",1.22305756408861
"United Kingdom",22661,"CHARLOTTE BAG DOLLY GIRL DESIGN",1.22044048983598
"United Kingdom",21447,"12 IVORY ROSE PEG PLACE SETTINGS",1.21836005274589
"United Kingdom",22131,"FOOD CONTAINER SET 3 LOVE HEART",1.21666666666667
"United Kingdom",20977,"36 PENCILS TUBE WOODLAND",1.21421691613775
"United Kingdom",23165,"LARGE CERAMIC TOP STORAGE JAR",1.21388888888889
France,23192,"BUNDLE OF 3 ALPHABET EXERCISE BOOKS",1.20952380952381
"United Kingdom",21640,"ASSORTED TUTTI FRUTTI  FOB NOTEBOOK",1.20870357712463
Belgium,22726,"ALARM CLOCK BAKELIKE GREEN",1.20526299010749
"United Kingdom",84559B,"3D SHEET OF CAT STICKERS",1.20517374571807
"United Kingdom",23169,"CLASSIC GLASS COOKIE JAR",1.20509213614763
"United Kingdom",22728,"ALARM CLOCK BAKELIKE PINK",1.2033181447965
"United Kingdom",22939,"ADULT APRON APPLE DELIGHT",1.20221145596527
"United Kingdom",23215,"JINGLE BELL HEART ANTIQUE SILVER",1.20084911506138
"United Kingdom",22720,"SET OF 3 CAKE TINS PANTRY DESIGN",1.19388314536341
"United Kingdom",23300,"GARDENERS KNEELING PAD CUP OF TEA",1.1823695268674
France,22976,"CIRCUS PARADE CHILDRENS EGG CUP",1.18178956834532
"United Kingdom",21446,"12 RED ROSE PEG PLACE SETTINGS",1.18089967512252
"United Kingdom",22065,"CHRISTMAS PUDDING TRINKET POT",1.17828115229717
"United Kingdom",21644,"ASSORTED TUTTI FRUTTI HEART BOX",1.16744652406417
"United Kingdom",21429,"RED GINGHAM ROSE JEWELLERY BOX",1.16666666666667
"United Kingdom",23176,"ABC TREASURE BOOK BOX",1.16644632904956
"United Kingdom",21908,"CHOCOLATE THIS WAY METAL SIGN",1.16040359432927
"United Kingdom",22112,"CHOCOLATE HOT WATER BOTTLE",1.15077706010771
"United Kingdom",21457,"2 PICTURE BOOK EGGS EASTER DUCKS",1.14516243253288
Germany,23353,"6 GIFT TAGS VINTAGE CHRISTMAS",1.14267766301834
"United Kingdom",23355,"HOT WATER BOTTLE KEEP CALM",1.13173136509588
"United Kingdom",22047,"EMPIRE GIFT WRAP",1.1316134126841
"United Kingdom",85169C,"EAU DE NIL LOVE BIRD CANDLE",1.13061224489796
"United Kingdom",71459,"HANGING JAM JAR T-LIGHT HOLDERS",1.13016749537834
France,22236,"CAKE STAND 3 TIER MAGIC GARDEN",1.1289889155381
"United Kingdom",22316,"200 BENDY SKULL STRAWS",1.12855938731519
Japan,23084,"RABBIT NIGHT LIGHT",1.125
"United Kingdom",20829,"GLITTER HANGING BUTTERFLY STRING",1.11603009259259
"United Kingdom",20979,"36 PENCILS TUBE RED RETROSPOT",1.11331664781285
"United Kingdom",22937,"BAKING MOULD CUPCAKE CHOCOLATE",1.11111111111111
EIRE,20977,"36 PENCILS TUBE WOODLAND",1.10695187165775
France,23254,"CHILDRENS CUTLERY DOLLY GIRL",1.1063829787234
"United Kingdom",85014A,"BLACK/BLUE POLKADOT UMBRELLA",1.10428074525876
France,22620,"4 TRADITIONAL SPINNING TOPS",1.10260425955896
"United Kingdom",22677,"FRENCH BLUE METAL DOOR SIGN 2",1.09677419354839
"United Kingdom",22771,"CLEAR DRAWER KNOB ACRYLIC EDWARDIAN",1.08717793808173
"United Kingdom",22144,"CHRISTMAS CRAFT LITTLE FRIENDS",1.08261075045302
"United Kingdom",85088,"CANDY SPOT HAND BAG",1.08197915029598
"United Kingdom",22645,"CERAMIC HEART FAIRY CAKE MONEY BANK",1.08098403016731
Germany,23203,"JUMBO BAG DOILEY PATTERNS",1.07777777777778
"United Kingdom",22620,"4 TRADITIONAL SPINNING TOPS",1.07745695000332
"United Kingdom",48111,"DOORMAT 3 SMILEY CATS",1.06799717214306
"United Kingdom",22074,"6 RIBBONS SHIMMERING PINKS",1.06235018237609
"United Kingdom",22191,"IVORY DINER WALL CLOCK",1.06060606060606
"United Kingdom",22153,"ANGEL DECORATION STARS ON DRESS",1.06041241902306
Germany,22906,"12 MESSAGE CARDS WITH ENVELOPES",1.05882352941176
"United Kingdom",47591D,"PINK FAIRY CAKE CHILDRENS APRON",1.05580043929798
"United Kingdom",84946,"ANTIQUE SILVER T-LIGHT GLASS",1.04337118760635
Germany,84879,"ASSORTED COLOUR BIRD ORNAMENT",1.04251784251784
"United Kingdom",40016,"CHINESE DRAGON PAPER LANTERNS",1.03776153457329
"United Kingdom",22898,"CHILDRENS APRON APPLES DESIGN",1.03761362488465
"United Kingdom",22021,"BLUE FELT EASTER EGG BASKET",1.03427143590283
"United Kingdom",51014C,"FEATHER PEN,COAL BLACK",1.02964553928874
"United Kingdom",85130B,"BEADED CRYSTAL HEART GREEN LARGE",1.02761062744016
"United Kingdom",22154,"ANGEL DECORATION 3 BUTTONS",1.02609924456049
"Channel Islands",22950,"36 DOILIES VINTAGE CHRISTMAS",1.02209944751381
Switzerland,22418,"10 COLOUR SPACEBOY PEN",1.01931224504401
"United Kingdom",22372,"AIRLINE BAG VINTAGE WORLD CHAMPION",1.01340643498673
"United Kingdom",21670,"BLUE SPOT CERAMIC DRAWER KNOB",1.00929723844221
"United Kingdom",22712,"CARD DOLLY GIRL",1.00827750709751
"United Kingdom",21658,"GLASS  BEURRE DISH",1.00804615705932
"United Kingdom",22993,"SET OF 4 PANTRY JELLY MOULDS",1.0
"United Kingdom",22489,"PACK OF 12 TRADITIONAL CRAYONS",1.0
"United Kingdom",22810,"SET OF 6 T-LIGHTS SNOWMEN",1.0
"United Kingdom",23237,"SET OF 4 KNICK KNACK TINS LEAF",1.0
"United Kingdom",23211,"RED ROCKING HORSE HAND PAINTED",1.0
"United Kingdom",21826,"EIGHT PIECE DINOSAUR SET",1.0
"United Kingdom",21586,"KINGS CHOICE GIANT TUBE MATCHES",1.0
"United Kingdom",21707,"FOLDING UMBRELLA BLACKBLUE POLKADOT",1.0
Italy,23084,"RABBIT NIGHT LIGHT",1.0
"United Kingdom",20713,"wrongly marked 23343",1.0
"United Kingdom",35965,found,1.0
"United Kingdom",20713,"Marked as 23343",1.0
Portugal,POST,POSTAGE,1.0
"United Kingdom",20749,"ASSORTED COLOUR MINI CASES",0.991588608607291
"United Kingdom",22934,"BAKING MOULD EASTER EGG WHITE CHOC",0.98339178448697
"United Kingdom",22379,"RECYCLING BAG RETROSPOT",0.98
"United Kingdom",84029E,"RED WOOLLY HOTTIE WHITE HEART.",0.971153846153846
Germany,20679,"EDWARDIAN PARASOL RED",0.968992248062015
"United Kingdom",35833P,"4 PINK FLOCK CHRISTMAS BALLS",0.968989351278555
"United Kingdom",20981,"12 PENCILS TALL TUBE WOODLAND",0.967231532748282
"United Kingdom",22077,"6 RIBBONS RUSTIC CHARM",0.966947734875184
"United Kingdom",22729,"ALARM CLOCK BAKELIKE ORANGE",0.966876714659882
"United Kingdom",72741,"GRAND CHOCOLATECANDLE",0.966480995119856
Spain,22728,"ALARM CLOCK BAKELIKE PINK",0.965909090909091
France,22223,"CAKE PLATE LOVEBIRD PINK",0.965909090909091
"United Kingdom",85034a,"3 GARDENIA MORRIS BOXED CANDLES",0.96
"United Kingdom",22843,"BISCUIT TIN VINTAGE GREEN",0.95731540008682
"United Kingdom",15036,"ASSORTED COLOURS SILK FAN",0.953805277016149
"United Kingdom",47599A,"PINK PARTY BAGS",0.951219512195122
Germany,20749,"ASSORTED COLOUR MINI CASES",0.948067283593599
"United Kingdom",21043,"APRON MODERN VINTAGE COTTON",0.941566103150785
"United Kingdom",84993A,"75 GREEN PETIT FOUR CASES",0.941297549085255
"United Kingdom",22931,"BAKING MOULD HEART WHITE CHOCOLATE",0.937677187677188
France,22631,"CIRCUS PARADE LUNCH BOX",0.930258146424037
"United Kingdom",23571,"TRADITIONAL NAUGHTS & CROSSES",0.928571428571429
"United Kingdom",22675,"FRENCH KITCHEN SIGN BLUE METAL",0.924302788844621
Germany,84531B,"BLUE KNITTED EGG COSY",0.921875
"United Kingdom",22092,"BLUE PAISLEY TISSUE BOX",0.921146953405018
"United Kingdom",22274,"FELTCRAFT DOLL EMILY",0.920454545454545
"United Kingdom",20652,"BLUE POLKADOT LUGGAGE TAG",0.919420228007072
"United Kingdom",20980,"36 PENCILS TUBE POSY",0.916404784456123
"United Kingdom",22087,"PAPER BUNTING WHITE LACE",0.913568242186663
"United Kingdom",85034A,"3 GARDENIA MORRIS BOXED CANDLES",0.91299237003219
"United Kingdom",22356,"CHARLOTTE BAG PINK POLKADOT",0.909241563003182
